Date,StockCode,Author,Channel,Content,Sentiment,SentimentScore
2025-02-03,FPT,investor_104,Facebook Group,"Hôm nay là ngày giao dịch không hưởng quyền của FPT, giá điều chỉnh kỹ thuật.",Neutral,0.387
2025-02-03,FPT,investor_700,F319,"Thị trường chung đang giằng co, FPT dao động trong biên độ hẹp 1-2%.",Neutral,0.209
2025-02-04,FPT,investor_715,FireAnt,"Thị trường chỉnh nhưng FPT vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.867
2025-02-04,FPT,investor_122,Facebook Group,"Áp lực chốt lời ngắn hạn đối với FPT đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.426
2025-02-04,FPT,investor_602,FireAnt,"Hôm nay FPT đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.037
2025-02-04,FPT,investor_138,Facebook Group,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.435
2025-02-05,FPT,investor_653,24hMoney,"Thanh khoản sụt giảm nghiêm trọng, lực cầu bắt đáy FPT còn khá yếu.",Negative,-0.423
2025-02-05,FPT,investor_577,Facebook Group,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.895
2025-02-05,FPT,investor_196,F319,Tỷ lệ đòn bẩy margin của FPT tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,0.489
2025-02-05,FPT,investor_697,FireAnt,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.835
2025-02-05,FPT,investor_217,FireAnt,"Hôm nay FPT đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.417
2025-02-05,FPT,investor_795,Facebook Group,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.124
2025-02-05,FPT,investor_943,F319,"Thị trường chung đang giằng co, FPT dao động trong biên độ hẹp 1-2%.",Neutral,-0.012
2025-02-05,FPT,investor_391,FireAnt,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.278
2025-02-06,FPT,investor_649,FireAnt,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.388
2025-02-06,FPT,investor_240,24hMoney,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.708
2025-02-06,FPT,investor_927,Facebook Group,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.261
2025-02-06,FPT,investor_232,24hMoney,"Thị trường xấu quá, FPT bị bán lan theo hiệu ứng tâm lý chung.",Negative,-0.475
2025-02-06,FPT,investor_703,Facebook Group,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.793
2025-02-07,FPT,investor_396,FireAnt,Kỳ vọng FPT sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.535
2025-02-07,FPT,investor_504,FireAnt,"Chỉ báo MACD của FPT phân kỳ âm, cảnh báo rủi ro điều chỉnh ngắn hạn.",Negative,-0.847
2025-02-07,FPT,investor_100,Facebook Group,"Áp lực chốt lời ngắn hạn đối với FPT đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.845
2025-02-07,FPT,investor_530,F319,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.602
2025-02-08,FPT,investor_765,F319,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.861
2025-02-08,FPT,investor_174,FireAnt,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.687
2025-02-08,FPT,investor_446,F319,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.656
2025-02-08,FPT,investor_281,24hMoney,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,-0.081
2025-02-08,FPT,investor_955,F319,"Hôm nay là ngày giao dịch không hưởng quyền của FPT, giá điều chỉnh kỹ thuật.",Neutral,-0.002
2025-02-08,FPT,investor_765,24hMoney,Công nghệ AI và Cloud của FPT ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.761
2025-02-08,FPT,investor_183,F319,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.732
2025-02-09,FPT,investor_660,Facebook Group,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.408
2025-02-09,FPT,investor_534,Facebook Group,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,-0.06
2025-02-09,FPT,investor_528,F319,"Hôm nay FPT đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.106
2025-02-10,FPT,investor_689,Facebook Group,"Áp lực chốt lời ngắn hạn đối với FPT đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.457
2025-02-10,FPT,investor_213,FireAnt,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.736
2025-02-10,FPT,investor_363,F319,"Hôm nay FPT đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,-0.008
2025-02-10,FPT,investor_557,Facebook Group,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.839
2025-02-10,FPT,investor_154,24hMoney,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.141
2025-02-10,FPT,investor_932,F319,"Thanh khoản sụt giảm nghiêm trọng, lực cầu bắt đáy FPT còn khá yếu.",Negative,-0.222
2025-02-10,FPT,investor_153,F319,Kỳ vọng FPT sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.604
2025-02-10,FPT,investor_703,Facebook Group,"Hôm nay FPT đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.005
2025-02-11,FPT,investor_219,FireAnt,"Thanh khoản sụt giảm nghiêm trọng, lực cầu bắt đáy FPT còn khá yếu.",Negative,-0.119
2025-02-11,FPT,investor_281,F319,"Chỉ báo MACD của FPT phân kỳ âm, cảnh báo rủi ro điều chỉnh ngắn hạn.",Negative,-0.616
2025-02-11,FPT,investor_106,FireAnt,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.646
2025-02-11,FPT,investor_723,F319,"Dòng tiền lớn đã nhập cuộc FPT, mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.594
2025-02-12,FPT,investor_996,Facebook Group,Chờ đợi báo cáo tài chính kiểm toán của FPT để đánh giá chính xác hơn.,Neutral,0.149
2025-02-12,FPT,investor_806,Facebook Group,Chờ đợi báo cáo tài chính kiểm toán của FPT để đánh giá chính xác hơn.,Neutral,0.098
2025-02-12,FPT,investor_355,FireAnt,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.874
2025-02-12,FPT,investor_599,FireAnt,"Dòng tiền lớn đã nhập cuộc FPT, mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.887
2025-02-12,FPT,investor_158,FireAnt,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,-0.017
2025-02-13,FPT,investor_651,FireAnt,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.731
2025-02-13,FPT,investor_377,Facebook Group,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã FPT.,Neutral,0.052
2025-02-13,FPT,investor_826,F319,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.56
2025-02-14,FPT,investor_455,F319,Khối ngoại quay đầu bán ròng FPT hơn 100 tỷ trong phiên sáng.,Negative,-0.505
2025-02-14,FPT,investor_477,24hMoney,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.749
2025-02-14,FPT,investor_126,F319,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.505
2025-02-14,FPT,investor_367,F319,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.829
2025-02-14,FPT,investor_575,FireAnt,"Hôm nay FPT đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.003
2025-02-15,FPT,investor_462,F319,Công nghệ AI và Cloud của FPT ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.659
2025-02-15,FPT,investor_128,F319,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.771
2025-02-15,FPT,investor_212,Facebook Group,"Thị trường xấu quá, FPT bị bán lan theo hiệu ứng tâm lý chung.",Negative,-0.583
2025-02-15,FPT,investor_154,Facebook Group,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.755
2025-02-16,FPT,investor_647,Facebook Group,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.718
2025-02-16,FPT,investor_606,F319,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.768
2025-02-16,FPT,investor_600,F319,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.78
2025-02-16,FPT,investor_160,Facebook Group,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.828
2025-02-16,FPT,investor_230,FireAnt,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.171
2025-02-16,FPT,investor_965,24hMoney,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã FPT.,Neutral,0.31
2025-02-16,FPT,investor_116,FireAnt,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.541
2025-02-16,FPT,investor_438,24hMoney,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.208
2025-02-17,FPT,investor_299,F319,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã FPT.,Neutral,0.327
2025-02-17,FPT,investor_588,F319,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng FPT bảo toàn vốn.",Negative,-0.407
2025-02-17,FPT,investor_500,Facebook Group,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,-0.074
2025-02-17,FPT,investor_881,Facebook Group,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.179
2025-02-17,FPT,investor_597,Facebook Group,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.075
2025-02-17,FPT,investor_471,Facebook Group,Tăng trưởng quý này có dấu hiệu chậm lại do chi phí vốn tăng cao.,Negative,-0.552
2025-02-17,FPT,investor_372,FireAnt,"Thị trường chỉnh nhưng FPT vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.735
2025-02-18,FPT,investor_904,Facebook Group,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.184
2025-02-18,FPT,investor_626,24hMoney,"Thị trường chỉnh nhưng FPT vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.826
2025-02-18,FPT,investor_496,FireAnt,Tỷ lệ đòn bẩy margin của FPT tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,0.367
2025-02-18,FPT,investor_410,Facebook Group,Chờ đợi báo cáo tài chính kiểm toán của FPT để đánh giá chính xác hơn.,Neutral,0.152
2025-02-18,FPT,investor_880,F319,"Tây xả ròng rã cả tuần, FPT gãy trend tăng ngắn hạn rồi.",Negative,-0.932
2025-02-19,FPT,investor_913,24hMoney,"Tây xả ròng rã cả tuần, FPT gãy trend tăng ngắn hạn rồi.",Negative,-0.279
2025-02-19,FPT,investor_847,F319,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.54
2025-02-19,FPT,investor_365,FireAnt,Tỷ lệ đòn bẩy margin của FPT tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,0.06
2025-02-19,FPT,investor_676,FireAnt,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.69
2025-02-20,FPT,investor_423,FireAnt,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.66
2025-02-20,FPT,investor_684,Facebook Group,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.519
2025-02-20,FPT,investor_904,F319,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.806
2025-02-21,FPT,investor_418,FireAnt,Kỳ vọng FPT sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.688
2025-02-21,FPT,investor_252,Facebook Group,Chờ đợi báo cáo tài chính kiểm toán của FPT để đánh giá chính xác hơn.,Neutral,0.433
2025-02-21,FPT,investor_960,Facebook Group,"Thị trường xấu quá, FPT bị bán lan theo hiệu ứng tâm lý chung.",Negative,-0.755
2025-02-21,FPT,investor_206,FireAnt,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.874
2025-02-21,FPT,investor_358,24hMoney,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.517
2025-02-21,FPT,investor_788,F319,"Thị trường chỉnh nhưng FPT vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.526
2025-02-21,FPT,investor_990,FireAnt,"Chỉ báo MACD của FPT phân kỳ âm, cảnh báo rủi ro điều chỉnh ngắn hạn.",Negative,-0.114
2025-02-22,FPT,investor_102,24hMoney,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.311
2025-02-22,FPT,investor_428,24hMoney,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.78
2025-02-22,FPT,investor_422,Facebook Group,Tỷ lệ đòn bẩy margin của FPT tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,-0.046
2025-02-22,FPT,investor_837,24hMoney,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.9
2025-02-22,FPT,investor_360,Facebook Group,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.648
2025-02-23,FPT,investor_427,Facebook Group,Công nghệ AI và Cloud của FPT ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.614
2025-02-23,FPT,investor_136,24hMoney,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã FPT.,Neutral,0.193
2025-02-23,FPT,investor_213,24hMoney,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.903
2025-02-23,FPT,investor_797,Facebook Group,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng FPT bảo toàn vốn.",Negative,-0.516
2025-02-23,FPT,investor_361,24hMoney,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.805
2025-02-24,FPT,investor_670,24hMoney,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng FPT bảo toàn vốn.",Negative,-0.744
2025-02-24,FPT,investor_792,FireAnt,Tỷ lệ đòn bẩy margin của FPT tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,0.394
2025-02-24,FPT,investor_232,Facebook Group,"Thị trường chỉnh nhưng FPT vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.815
2025-02-24,FPT,investor_634,FireAnt,"Tây xả ròng rã cả tuần, FPT gãy trend tăng ngắn hạn rồi.",Negative,-0.559
2025-02-24,FPT,investor_181,24hMoney,"Thị trường chỉnh nhưng FPT vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.651
2025-02-25,FPT,investor_323,F319,"Tây xả ròng rã cả tuần, FPT gãy trend tăng ngắn hạn rồi.",Negative,-0.524
2025-02-25,FPT,investor_459,Facebook Group,"Hôm nay FPT đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.479
2025-02-25,FPT,investor_425,Facebook Group,"Dòng tiền lớn đã nhập cuộc FPT, mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.504
2025-02-25,FPT,investor_930,24hMoney,Chờ đợi báo cáo tài chính kiểm toán của FPT để đánh giá chính xác hơn.,Neutral,0.219
2025-02-26,FPT,investor_295,24hMoney,Công nghệ AI và Cloud của FPT ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.839
2025-02-26,FPT,investor_623,FireAnt,"Hôm nay FPT đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,-0.06
2025-02-26,FPT,investor_573,24hMoney,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã FPT.,Neutral,0.179
2025-02-26,FPT,investor_862,Facebook Group,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.892
2025-02-26,FPT,investor_745,Facebook Group,"Hôm nay FPT đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.126
2025-02-26,FPT,investor_637,FireAnt,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.847
2025-02-27,FPT,investor_496,F319,"Dòng tiền lớn đã nhập cuộc FPT, mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.925
2025-02-27,FPT,investor_899,FireAnt,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.858
2025-02-27,FPT,investor_948,FireAnt,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.036
2025-02-27,FPT,investor_402,24hMoney,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.695
2025-02-27,FPT,investor_552,Facebook Group,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng FPT bảo toàn vốn.",Negative,-0.14
2025-02-27,FPT,investor_626,FireAnt,Công nghệ AI và Cloud của FPT ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.644
